Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2026-03-24,Dhurandhar The Revenge,2026,https://boxd.it/dF1fvD,4.5,Yes,Namma dhaan aale.,"pessi, hbfg",2026-03-24
